,customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service_type_id,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract_type_id,paperless_billing,payment_type_id,monthly_charges,total_charges,churn,churn_month,contract_type_id,paperless_billing,gender,senior_citizen,partner,dependents,payment_type_id,monthly_charges,total_charges,signup_date,phone_service,multiple_lines,internet_service_type_id,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies
4116,4695-WJZUE,Female,1,No,No,2,Yes,Yes,2,No,No,Yes,No,No,Yes,1,Yes,1,88.55,179.25,Yes,2022-01-31,1,Yes,Female,1,No,No,1,88.55,179.25,2021-11-21 18:07:34,Yes,Yes,2,No,No,Yes,No,No,Yes
4117,4828-FAZPK,Female,0,Yes,Yes,16,Yes,Yes,2,No,Yes,No,No,No,No,1,Yes,4,79.95,1267.95,No,,1,Yes,Female,0,Yes,Yes,4,79.95,1267.95,2020-09-21 18:07:34,Yes,Yes,2,No,Yes,No,No,No,No
4118,5016-ETTFF,Male,0,No,No,10,No,No phone service,1,No,No,Yes,No,No,No,1,No,2,29.5,255.25,Yes,2022-01-31,1,No,Male,0,No,No,2,29.5,255.25,2021-03-21 18:07:34,No,No phone service,1,No,No,Yes,No,No,No
4119,5294-DMSFH,Female,0,Yes,Yes,29,Yes,No,2,No,No,No,No,Yes,Yes,1,Yes,4,87.8,2621.75,No,,1,Yes,Female,0,Yes,Yes,4,87.8,2621.75,2019-08-21 18:07:34,Yes,No,2,No,No,No,No,Yes,Yes
4120,5443-SCMKX,Female,0,Yes,No,58,Yes,Yes,2,No,Yes,Yes,No,No,Yes,2,Yes,1,94.3,5610.15,No,,2,Yes,Female,0,Yes,No,1,94.3,5610.15,2017-03-21 18:07:34,Yes,Yes,2,No,Yes,Yes,No,No,Yes
4121,5461-QKNTN,Male,1,Yes,No,43,Yes,Yes,2,No,Yes,No,Yes,Yes,No,1,Yes,1,94.3,3953.15,No,,1,Yes,Male,1,Yes,No,1,94.3,3953.15,2018-06-21 18:07:34,Yes,Yes,2,No,Yes,No,Yes,Yes,No
4122,5533-NHFRF,Male,1,No,No,7,No,No phone service,1,No,Yes,No,Yes,No,Yes,1,Yes,1,44.4,265.8,No,,1,Yes,Male,1,No,No,1,44.4,265.8,2021-06-21 18:07:34,No,No phone service,1,No,Yes,No,Yes,No,Yes
4123,5686-CMAWK,Male,0,No,No,17,Yes,Yes,2,No,No,Yes,Yes,No,No,2,No,1,86.75,1410.25,No,,2,No,Male,0,No,No,1,86.75,1410.25,2020-08-21 18:07:34,Yes,Yes,2,No,No,Yes,Yes,No,No
4124,5696-JVVQY,Female,0,Yes,Yes,48,Yes,No,1,Yes,Yes,Yes,No,No,Yes,3,Yes,4,70.1,3238.4,No,,3,Yes,Female,0,Yes,Yes,4,70.1,3238.4,2018-01-21 18:07:34,Yes,No,1,Yes,Yes,Yes,No,No,Yes
4125,6376-GAHQE,Male,0,No,No,4,Yes,No,2,No,No,No,No,Yes,No,1,No,1,77.85,299.2,Yes,2022-01-31,1,No,Male,0,No,No,1,77.85,299.2,2021-09-21 18:07:34,Yes,No,2,No,No,No,No,Yes,No
4126,6377-WHAOX,Female,0,Yes,No,60,Yes,Yes,2,No,Yes,Yes,No,Yes,Yes,1,Yes,1,106.15,6411.25,No,,1,Yes,Female,0,Yes,No,1,106.15,6411.25,2017-01-21 18:07:34,Yes,Yes,2,No,Yes,Yes,No,Yes,Yes
4127,6608-QQLVK,Male,0,No,No,1,Yes,No,1,No,No,Yes,No,No,No,1,Yes,1,50.5,50.5,Yes,2022-01-31,1,Yes,Male,0,No,No,1,50.5,50.5,2021-12-21 18:07:34,Yes,No,1,No,No,Yes,No,No,No
4128,6933-VLYFX,Male,0,Yes,Yes,31,No,No phone service,1,Yes,No,Yes,Yes,Yes,Yes,2,No,1,59.95,1848.8,No,,2,No,Male,0,Yes,Yes,1,59.95,1848.8,2019-06-21 18:07:34,No,No phone service,1,Yes,No,Yes,Yes,Yes,Yes
4129,7241-AJHFS,Male,0,No,No,32,Yes,Yes,2,Yes,No,No,Yes,No,No,1,No,3,87.65,2766.4,No,,1,No,Male,0,No,No,3,87.65,2766.4,2019-05-21 18:07:34,Yes,Yes,2,Yes,No,No,Yes,No,No
4130,7255-SSFBC,Male,0,Yes,Yes,72,Yes,Yes,2,No,Yes,Yes,Yes,Yes,Yes,3,Yes,3,112.25,8041.65,No,,3,Yes,Male,0,Yes,Yes,3,112.25,8041.65,2016-01-21 18:07:34,Yes,Yes,2,No,Yes,Yes,Yes,Yes,Yes
4131,7817-OMJNA,Male,0,No,No,14,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,No,3,20.4,275.7,No,,2,No,Male,0,No,No,3,20.4,275.7,2020-11-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4132,8049-WJCLQ,Male,0,Yes,Yes,10,Yes,No,1,No,No,Yes,No,Yes,No,1,No,2,60.2,563.5,No,,1,No,Male,0,Yes,Yes,2,60.2,563.5,2021-03-21 18:07:34,Yes,No,1,No,No,Yes,No,Yes,No
4133,8190-ZTQFB,Male,0,No,No,41,No,No phone service,1,No,No,Yes,No,Yes,Yes,2,Yes,1,51.35,2075.1,No,,2,Yes,Male,0,No,No,1,51.35,2075.1,2018-08-21 18:07:34,No,No phone service,1,No,No,Yes,No,Yes,Yes
4134,8263-OKETD,Female,0,No,No,20,Yes,Yes,1,No,Yes,No,Yes,No,Yes,1,Yes,4,68.9,1370.35,No,,1,Yes,Female,0,No,No,4,68.9,1370.35,2020-05-21 18:07:34,Yes,Yes,1,No,Yes,No,Yes,No,Yes
4135,8327-WKMIE,Male,0,No,No,37,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,No,4,20.15,785.75,No,,2,No,Male,0,No,No,4,20.15,785.75,2018-12-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4136,8780-YRMTT,Female,0,No,No,66,No,No phone service,1,Yes,Yes,Yes,Yes,No,No,3,Yes,2,47.4,3177.25,No,,3,Yes,Female,0,No,No,2,47.4,3177.25,2016-07-21 18:07:34,No,No phone service,1,Yes,Yes,Yes,Yes,No,No
4137,8821-KVZKQ,Female,0,Yes,Yes,70,No,No phone service,1,No,Yes,Yes,Yes,Yes,Yes,2,Yes,3,58.4,4113.15,No,,2,Yes,Female,0,Yes,Yes,3,58.4,4113.15,2016-03-21 18:07:34,No,No phone service,1,No,Yes,Yes,Yes,Yes,Yes
4138,9030-QGZNL,Female,0,No,No,8,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,No,2,20.85,161.65,No,,3,No,Female,0,No,No,2,20.85,161.65,2021-05-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4139,9086-YJYXS,Male,0,Yes,Yes,34,Yes,Yes,1,No,No,Yes,No,Yes,Yes,2,No,3,77.2,2753.8,No,,2,No,Male,0,Yes,Yes,3,77.2,2753.8,2019-03-21 18:07:34,Yes,Yes,1,No,No,Yes,No,Yes,Yes
4140,9233-PSYHO,Female,1,No,No,45,Yes,Yes,2,No,No,Yes,No,Yes,Yes,2,Yes,3,100.15,4459.8,No,,2,Yes,Female,1,No,No,3,100.15,4459.8,2018-04-21 18:07:34,Yes,Yes,2,No,No,Yes,No,Yes,Yes
4141,9495-SKLKD,Male,0,Yes,Yes,45,Yes,Yes,2,No,Yes,Yes,No,No,Yes,1,Yes,3,95.95,4456.65,No,,1,Yes,Male,0,Yes,Yes,3,95.95,4456.65,2018-04-21 18:07:34,Yes,Yes,2,No,Yes,Yes,No,No,Yes
4142,9602-WCXPI,Male,0,No,No,50,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,No,4,20.15,989.05,No,,2,No,Male,0,No,No,4,20.15,989.05,2017-11-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4143,9617-INGJY,Male,0,No,No,1,Yes,No,2,No,No,No,No,No,No,1,Yes,2,70.6,70.6,No,,1,Yes,Male,0,No,No,2,70.6,70.6,2021-12-21 18:07:34,Yes,No,2,No,No,No,No,No,No
4144,1208-NBVFH,Male,0,Yes,Yes,20,Yes,No,1,No,No,Yes,No,No,No,1,Yes,1,49.6,939.8,No,,1,Yes,Male,0,Yes,Yes,1,49.6,939.8,2020-05-21 18:07:34,Yes,No,1,No,No,Yes,No,No,No
4145,1760-CAZHT,Male,0,No,Yes,25,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,2,20.8,460.2,No,,1,No,Male,0,No,Yes,2,20.8,460.2,2019-12-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4146,2040-OBMLJ,Male,0,No,No,31,Yes,Yes,2,No,No,No,Yes,No,No,2,No,4,81.7,2548.65,No,,2,No,Male,0,No,No,4,81.7,2548.65,2019-06-21 18:07:34,Yes,Yes,2,No,No,No,Yes,No,No
4147,2105-PHWON,Female,0,Yes,No,33,Yes,Yes,2,No,No,Yes,Yes,No,Yes,1,Yes,4,95.0,3008.15,No,,1,Yes,Female,0,Yes,No,4,95.0,3008.15,2019-04-21 18:07:34,Yes,Yes,2,No,No,Yes,Yes,No,Yes
4148,2135-DQWAQ,Female,0,No,No,5,Yes,No,2,No,Yes,No,No,Yes,No,1,Yes,2,85.3,420.45,No,,1,Yes,Female,0,No,No,2,85.3,420.45,2021-08-21 18:07:34,Yes,No,2,No,Yes,No,No,Yes,No
4149,2433-KMEAS,Male,0,No,No,22,Yes,Yes,1,Yes,No,No,No,No,No,1,Yes,1,54.45,1127.35,Yes,2022-01-31,1,Yes,Male,0,No,No,1,54.45,1127.35,2020-03-21 18:07:34,Yes,Yes,1,Yes,No,No,No,No,No
4150,2533-QVMSK,Male,0,Yes,No,61,Yes,Yes,2,No,Yes,No,Yes,Yes,No,3,Yes,1,94.1,5638.3,Yes,2022-01-31,3,Yes,Male,0,Yes,No,1,94.1,5638.3,2016-12-21 18:07:34,Yes,Yes,2,No,Yes,No,Yes,Yes,No
4151,2599-CZABP,Male,0,Yes,No,14,Yes,No,1,No,No,No,No,No,No,2,No,1,44.6,641.25,No,,2,No,Male,0,Yes,No,1,44.6,641.25,2020-11-21 18:07:34,Yes,No,1,No,No,No,No,No,No
4152,2656-FMOKZ,Female,1,No,No,15,Yes,Yes,2,No,No,No,No,No,No,1,Yes,2,74.45,1145.7,Yes,2022-01-31,1,Yes,Female,1,No,No,2,74.45,1145.7,2020-10-21 18:07:34,Yes,Yes,2,No,No,No,No,No,No
4153,2800-QQUSO,Male,0,No,No,42,Yes,Yes,2,No,No,No,Yes,Yes,Yes,1,Yes,1,100.3,4222.95,No,,1,Yes,Male,0,No,No,1,100.3,4222.95,2018-07-21 18:07:34,Yes,Yes,2,No,No,No,Yes,Yes,Yes
4154,2839-RFSQE,Female,0,No,No,2,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,2,20.65,38.7,Yes,2022-01-31,1,No,Female,0,No,No,2,20.65,38.7,2021-11-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4155,2911-IJORQ,Male,0,No,No,37,Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,Yes,2,Yes,3,90.6,3358.65,No,,2,Yes,Male,0,No,No,3,90.6,3358.65,2018-12-21 18:07:34,Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,Yes
4156,3097-IDVPU,Male,0,Yes,Yes,19,Yes,Yes,1,No,No,No,No,No,No,1,No,4,50.1,910.45,No,,1,No,Male,0,Yes,Yes,4,50.1,910.45,2020-06-21 18:07:34,Yes,Yes,1,No,No,No,No,No,No
4157,3205-MXZRA,Male,0,No,No,26,Yes,No,1,No,No,No,Yes,Yes,No,2,No,4,59.45,1507,No,,2,No,Male,0,No,No,4,59.45,1507,2019-11-21 18:07:34,Yes,No,1,No,No,No,Yes,Yes,No
4158,3259-QMXUN,Male,0,Yes,No,58,Yes,Yes,1,Yes,Yes,Yes,No,Yes,Yes,3,Yes,1,86.1,4890.5,No,,3,Yes,Male,0,Yes,No,1,86.1,4890.5,2017-03-21 18:07:34,Yes,Yes,1,Yes,Yes,Yes,No,Yes,Yes
4159,3280-MRDOF,Male,1,No,No,30,Yes,Yes,1,No,No,Yes,Yes,Yes,No,3,Yes,4,69.1,2093.9,No,,3,Yes,Male,1,No,No,4,69.1,2093.9,2019-07-21 18:07:34,Yes,Yes,1,No,No,Yes,Yes,Yes,No
4160,3549-ZTMNH,Male,0,Yes,Yes,12,Yes,Yes,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,Yes,3,24.0,269.65,No,,3,Yes,Male,0,Yes,Yes,3,24.0,269.65,2021-01-21 18:07:34,Yes,Yes,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4161,3606-TWKGI,Male,1,No,No,13,Yes,Yes,2,No,Yes,Yes,No,Yes,Yes,1,Yes,1,106.9,1364.3,Yes,2022-01-31,1,Yes,Male,1,No,No,1,106.9,1364.3,2020-12-21 18:07:34,Yes,Yes,2,No,Yes,Yes,No,Yes,Yes
4162,3654-ARMGP,Female,0,No,No,61,Yes,Yes,1,No,Yes,Yes,Yes,Yes,Yes,3,No,4,88.65,5321.25,No,,3,No,Female,0,No,No,4,88.65,5321.25,2016-12-21 18:07:34,Yes,Yes,1,No,Yes,Yes,Yes,Yes,Yes
4163,3871-IKPYH,Male,1,No,No,1,Yes,No,2,No,No,No,No,No,No,1,No,1,69.1,69.1,Yes,2022-01-31,1,No,Male,1,No,No,1,69.1,69.1,2021-12-21 18:07:34,Yes,No,2,No,No,No,No,No,No
4164,4010-YLMVT,Female,0,No,No,56,Yes,Yes,2,Yes,Yes,No,No,Yes,Yes,1,Yes,4,106.6,5893.95,No,,1,Yes,Female,0,No,No,4,106.6,5893.95,2017-05-21 18:07:34,Yes,Yes,2,Yes,Yes,No,No,Yes,Yes
4165,4012-ZTHBR,Female,0,Yes,Yes,21,Yes,No,1,No,No,No,No,No,No,1,Yes,1,44.95,926.25,No,,1,Yes,Female,0,Yes,Yes,1,44.95,926.25,2020-04-21 18:07:34,Yes,No,1,No,No,No,No,No,No
4166,4116-TZAQJ,Female,0,No,No,9,Yes,No,2,Yes,No,No,No,No,No,1,Yes,4,74.25,639.65,Yes,2022-01-31,1,Yes,Female,0,No,No,4,74.25,639.65,2021-04-21 18:07:34,Yes,No,2,Yes,No,No,No,No,No
4167,4121-AGSIN,Female,0,Yes,Yes,58,Yes,Yes,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,Yes,4,24.5,1497.9,No,,2,Yes,Female,0,Yes,Yes,4,24.5,1497.9,2017-03-21 18:07:34,Yes,Yes,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4168,4123-DVHPH,Male,0,Yes,No,9,Yes,Yes,2,Yes,No,No,No,No,Yes,1,Yes,1,88.05,801.3,No,,1,Yes,Male,0,Yes,No,1,88.05,801.3,2021-04-21 18:07:34,Yes,Yes,2,Yes,No,No,No,No,Yes
4169,4530-NDRKU,Female,0,Yes,Yes,42,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,Yes,1,19.05,761.85,No,,2,Yes,Female,0,Yes,Yes,1,19.05,761.85,2018-07-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4170,4531-AUZNK,Female,0,Yes,Yes,51,Yes,Yes,2,Yes,No,No,Yes,Yes,No,2,Yes,2,95.15,5000.05,No,,2,Yes,Female,0,Yes,Yes,2,95.15,5000.05,2017-10-21 18:07:34,Yes,Yes,2,Yes,No,No,Yes,Yes,No
4171,5170-PTRKA,Female,0,Yes,Yes,49,No,No phone service,1,Yes,No,No,Yes,No,No,2,Yes,4,35.8,1782,No,,2,Yes,Female,0,Yes,Yes,4,35.8,1782,2017-12-21 18:07:34,No,No phone service,1,Yes,No,No,Yes,No,No
4172,5372-FBKBN,Female,0,No,Yes,21,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,2,20.75,452.2,No,,1,No,Female,0,No,Yes,2,20.75,452.2,2020-04-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4173,5698-BQJOH,Female,0,No,No,9,Yes,Yes,2,No,No,No,No,Yes,Yes,1,No,1,94.4,857.25,Yes,2022-01-31,1,No,Female,0,No,No,1,94.4,857.25,2021-04-21 18:07:34,Yes,Yes,2,No,No,No,No,Yes,Yes
4174,5837-LXSDN,Female,0,Yes,Yes,21,Yes,No,1,No,Yes,No,No,Yes,No,2,Yes,4,58.85,1215.45,No,,2,Yes,Female,0,Yes,Yes,4,58.85,1215.45,2020-04-21 18:07:34,Yes,No,1,No,Yes,No,No,Yes,No
4175,5868-YWPDW,Male,1,Yes,No,6,Yes,No,2,No,Yes,No,No,No,Yes,1,Yes,1,84.2,519.15,Yes,2022-01-31,1,Yes,Male,1,Yes,No,1,84.2,519.15,2021-07-21 18:07:34,Yes,No,2,No,Yes,No,No,No,Yes
4176,5947-SGKCL,Female,0,Yes,Yes,15,Yes,Yes,2,No,Yes,Yes,No,Yes,Yes,1,Yes,3,105.35,1559.25,No,,1,Yes,Female,0,Yes,Yes,3,105.35,1559.25,2020-10-21 18:07:34,Yes,Yes,2,No,Yes,Yes,No,Yes,Yes
4177,6128-DAFVY,Female,0,No,No,56,No,No phone service,1,No,No,No,No,Yes,Yes,1,Yes,4,44.85,2564.95,No,,1,Yes,Female,0,No,No,4,44.85,2564.95,2017-05-21 18:07:34,No,No phone service,1,No,No,No,No,Yes,Yes
4178,6215-NQCPY,Male,0,No,No,15,Yes,Yes,2,Yes,No,No,No,Yes,Yes,1,Yes,1,99.7,1566.75,No,,1,Yes,Male,0,No,No,1,99.7,1566.75,2020-10-21 18:07:34,Yes,Yes,2,Yes,No,No,No,Yes,Yes
4179,6230-BSUXY,Female,1,No,No,1,Yes,No,2,No,No,Yes,No,No,Yes,1,Yes,1,85.0,85,Yes,2022-01-31,1,Yes,Female,1,No,No,1,85.0,85,2021-12-21 18:07:34,Yes,No,2,No,No,Yes,No,No,Yes
4180,6345-FZOQH,Male,0,Yes,No,69,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,No,2,19.9,1363.45,No,,3,No,Male,0,Yes,No,2,19.9,1363.45,2016-04-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4181,6508-NJYRO,Male,0,Yes,No,15,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,No,2,18.8,294.95,No,,2,No,Male,0,Yes,No,2,18.8,294.95,2020-10-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4182,7113-HIPFI,Male,0,Yes,Yes,66,Yes,No,1,Yes,Yes,Yes,Yes,No,No,3,No,2,65.85,4097.05,No,,3,No,Male,0,Yes,Yes,2,65.85,4097.05,2016-07-21 18:07:34,Yes,No,1,Yes,Yes,Yes,Yes,No,No
4183,7410-KTVFV,Male,0,Yes,No,18,Yes,No,1,No,No,Yes,No,No,No,1,Yes,2,49.55,878.35,Yes,2022-01-31,1,Yes,Male,0,Yes,No,2,49.55,878.35,2020-07-21 18:07:34,Yes,No,1,No,No,Yes,No,No,No
4184,7416-CKTEP,Female,0,Yes,No,57,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,Yes,3,19.6,1134.25,No,,3,Yes,Female,0,Yes,No,3,19.6,1134.25,2017-04-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4185,7766-CLTIC,Female,0,No,No,10,Yes,No,1,No,No,No,Yes,No,Yes,1,Yes,2,60.95,629.55,No,,1,Yes,Female,0,No,No,2,60.95,629.55,2021-03-21 18:07:34,Yes,No,1,No,No,No,Yes,No,Yes
4186,7815-PDTHL,Male,0,No,No,35,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,Yes,2,20.2,684.4,No,,3,Yes,Male,0,No,No,2,20.2,684.4,2019-02-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4187,7855-DIWPO,Female,0,No,No,21,Yes,No,2,No,No,No,No,No,No,1,Yes,1,68.65,1493.2,No,,1,Yes,Female,0,No,No,1,68.65,1493.2,2020-04-21 18:07:34,Yes,No,2,No,No,No,No,No,No
4188,7868-TMWMZ,Female,1,Yes,No,60,Yes,No,2,Yes,Yes,Yes,Yes,Yes,Yes,3,Yes,3,110.0,6668.35,No,,3,Yes,Female,1,Yes,No,3,110.0,6668.35,2017-01-21 18:07:34,Yes,No,2,Yes,Yes,Yes,Yes,Yes,Yes
4189,8221-EQDGL,Male,0,Yes,No,35,Yes,No,1,Yes,Yes,Yes,No,No,No,1,No,2,61.0,2130.45,No,,1,No,Male,0,Yes,No,2,61.0,2130.45,2019-02-21 18:07:34,Yes,No,1,Yes,Yes,Yes,No,No,No
4190,8262-COGGB,Male,0,No,No,1,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Yes,2,20.45,20.45,No,,1,Yes,Male,0,No,No,2,20.45,20.45,2021-12-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4191,8295-FHIVV,Male,0,No,No,7,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Yes,2,19.4,168.65,No,,1,Yes,Male,0,No,No,2,19.4,168.65,2021-06-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4192,8580-AECUZ,Male,1,No,No,1,Yes,No,2,No,No,No,No,Yes,No,1,Yes,1,79.1,79.1,Yes,2022-01-31,1,Yes,Male,1,No,No,1,79.1,79.1,2021-12-21 18:07:34,Yes,No,2,No,No,No,No,Yes,No
4193,8630-QSGXK,Male,0,Yes,No,51,Yes,Yes,1,No,No,No,Yes,Yes,Yes,3,Yes,3,75.2,3901.25,No,,3,Yes,Male,0,Yes,No,3,75.2,3901.25,2017-10-21 18:07:34,Yes,Yes,1,No,No,No,Yes,Yes,Yes
4194,9699-UBQFS,Female,1,Yes,No,43,Yes,Yes,2,Yes,Yes,No,No,Yes,No,1,Yes,1,94.5,4156.8,No,,1,Yes,Female,1,Yes,No,1,94.5,4156.8,2018-06-21 18:07:34,Yes,Yes,2,Yes,Yes,No,No,Yes,No
4195,9734-UYXQI,Female,0,No,No,2,Yes,Yes,1,No,No,No,No,No,No,1,Yes,1,49.4,106.55,Yes,2022-01-31,1,Yes,Female,0,No,No,1,49.4,106.55,2021-11-21 18:07:34,Yes,Yes,1,No,No,No,No,No,No
4196,1452-XRSJV,Female,0,Yes,Yes,39,Yes,No,1,Yes,No,No,No,No,No,1,No,4,51.05,2066,No,,1,No,Female,0,Yes,Yes,4,51.05,2066,2018-10-21 18:07:34,Yes,No,1,Yes,No,No,No,No,No
4197,1498-NHTLT,Male,0,Yes,Yes,59,Yes,No,1,Yes,Yes,Yes,Yes,Yes,Yes,3,Yes,1,86.75,5186,No,,3,Yes,Male,0,Yes,Yes,1,86.75,5186,2017-02-21 18:07:34,Yes,No,1,Yes,Yes,Yes,Yes,Yes,Yes
4198,1563-IWQEX,Female,0,No,No,12,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,2,19.7,220.35,No,,1,No,Female,0,No,No,2,19.7,220.35,2021-01-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4199,2027-WKXMW,Female,0,Yes,No,63,Yes,Yes,2,No,Yes,Yes,Yes,Yes,Yes,1,Yes,1,108.75,6871.7,No,,1,Yes,Female,0,Yes,No,1,108.75,6871.7,2016-10-21 18:07:34,Yes,Yes,2,No,Yes,Yes,Yes,Yes,Yes
4200,2091-MJTFX,Female,0,Yes,Yes,30,No,No phone service,1,No,No,No,Yes,Yes,Yes,1,No,4,51.2,1561.5,Yes,2022-01-31,1,No,Female,0,Yes,Yes,4,51.2,1561.5,2019-07-21 18:07:34,No,No phone service,1,No,No,No,Yes,Yes,Yes
4201,2294-DMMUS,Female,0,Yes,Yes,62,Yes,Yes,1,No,No,No,No,Yes,Yes,1,Yes,4,70.45,4300.45,No,,1,Yes,Female,0,Yes,Yes,4,70.45,4300.45,2016-11-21 18:07:34,Yes,Yes,1,No,No,No,No,Yes,Yes
4202,2430-RRYUW,Male,0,No,No,66,Yes,No,1,Yes,Yes,No,No,No,No,2,Yes,2,54.8,3465.7,No,,2,Yes,Male,0,No,No,2,54.8,3465.7,2016-07-21 18:07:34,Yes,No,1,Yes,Yes,No,No,No,No
4203,2466-NEJOJ,Male,0,Yes,Yes,8,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,4,19.65,169.75,No,,1,No,Male,0,Yes,Yes,4,19.65,169.75,2021-05-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4204,2737-WFVYW,Female,0,No,No,2,No,No phone service,1,No,No,No,No,Yes,Yes,1,Yes,1,45.25,85.5,Yes,2022-01-31,1,Yes,Female,0,No,No,1,45.25,85.5,2021-11-21 18:07:34,No,No phone service,1,No,No,No,No,Yes,Yes
4205,2851-STERV,Male,1,No,No,35,Yes,No,1,No,No,Yes,Yes,Yes,Yes,2,Yes,1,73.0,2471.25,No,,2,Yes,Male,1,No,No,1,73.0,2471.25,2019-02-21 18:07:34,Yes,No,1,No,No,Yes,Yes,Yes,Yes
4206,3284-SVCRO,Female,0,Yes,No,45,Yes,Yes,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,No,2,25.5,1121.05,No,,3,No,Female,0,Yes,No,2,25.5,1121.05,2018-04-21 18:07:34,Yes,Yes,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4207,3316-UWXUY,Male,0,No,No,50,Yes,No,2,Yes,Yes,No,Yes,No,Yes,1,Yes,4,93.5,4747.5,No,,1,Yes,Male,0,No,No,4,93.5,4747.5,2017-11-21 18:07:34,Yes,No,2,Yes,Yes,No,Yes,No,Yes
4208,3398-FSHON,Female,1,No,No,12,Yes,Yes,2,No,Yes,No,No,Yes,No,1,Yes,1,91.3,1094.5,Yes,2022-01-31,1,Yes,Female,1,No,No,1,91.3,1094.5,2021-01-21 18:07:34,Yes,Yes,2,No,Yes,No,No,Yes,No
4209,3400-ESFUW,Male,0,Yes,Yes,55,Yes,No,1,Yes,Yes,No,Yes,No,No,3,No,3,57.55,3046.4,Yes,2022-01-31,3,No,Male,0,Yes,Yes,3,57.55,3046.4,2017-06-21 18:07:34,Yes,No,1,Yes,Yes,No,Yes,No,No
4210,3635-JBPSG,Female,0,No,No,15,No,No phone service,1,No,Yes,No,No,No,Yes,3,Yes,2,38.8,603,No,,3,Yes,Female,0,No,No,2,38.8,603,2020-10-21 18:07:34,No,No phone service,1,No,Yes,No,No,No,Yes
4211,3946-JEWRQ,Male,0,Yes,No,47,Yes,Yes,2,No,No,No,No,Yes,Yes,2,Yes,4,95.2,4563,No,,2,Yes,Male,0,Yes,No,4,95.2,4563,2018-02-21 18:07:34,Yes,Yes,2,No,No,No,No,Yes,Yes
4212,4023-RTIQM,Female,1,Yes,No,31,No,No phone service,1,Yes,Yes,Yes,No,No,Yes,2,Yes,4,50.4,1580.1,No,,2,Yes,Female,1,Yes,No,4,50.4,1580.1,2019-06-21 18:07:34,No,No phone service,1,Yes,Yes,Yes,No,No,Yes
